Sample_Name,Group,AKT1,ALDH1A1,ALDH3A1,ATF4,ATF6,ATM,BACH1,BAX,BBC3,BCL2L1,CDH1,CDH2,CHEK2,CMBL,DDB1,DDIT3,EIF2AK3,ERCC1,FDXR,FOS,FOSL1,GADD45A,GAMT,GCLC,GCLM,GSTP1,HEY1,HIF1A,HMGB1,JUN,KDM5B,A,B,C,D,E,KDM5C,MCL1,KRAS,KMT2D,KMT2A,KEAP1,NFE2L2,NANOG,PMAIP1,PHLDA3,PHB,PCNA,PARP1,SERPINE2,RIPK2,RB1,SOD2,SFN,SESN2,TDGF1,STAT1,TWIST2,TP53I3,ZEB1,WNT5A,PTAFR,SNAI1,STAT3,SRC,TWIST1,TP53,TIGAR
A_C42,Group1,14.40831397,11.51159773,15.74013033,12.33381004,15.93875094,17.77681491,16.12198826,13.36196175,17.82195905,14.94813495,18.83952531,14.96910803,18.43747875,16.03506862,14.38319028,16.90011223,16.01214745,14.10601787,14.96433805,12.08176005,15.18509888,16.82454769,16.66179854,15.31956364,13.99277956,12.6554528,17.2806399,10.93447244,11.89280791,18.69244563,16.76988259,9.970509684,13.07743869,16.74275203,14.51100285,14.87908878,14.92767315,13.30640056,15.55666671,16.12834768,15.10981528,16.34323735,14.59406371,15.91580165,19.95991394,14.68910743,13.74559691,14.60324921,14.51250036,17.13949979,15.57148456,17.90625914,15.22912516,15.72362714,16.80224622,16.73938835,15.45658975,18.49443521,15.87543829,15.7056575,13.27666835,18.80533695,19.14187344,15.40003362,14.72876534,16.15747051,12.77295446,15.74389694
A_C07,Group1,14.71318666,10.38367988,13.48805261,13.22599761,16.84144777,16.73367377,18.26274374,13.81069754,17.29152775,15.15433339,17.16732851,15.5352632,18.380931,16.5849939,15.340826,17.93024334,21.59080783,14.98195384,14.31927624,11.31079172,14.46102088,17.53329365,16.41956802,17.65583952,15.68538058,13.54931013,18.34293223,11.49059458,12.33997998,16.94229878,19.50865012,10.62604656,14.40337629,17.0058611,15.41284506,15.25127786,15.26978157,12.65621395,15.62296688,16.92794297,15.92964893,16.23703776,15.00534244,15.73114386,21.96467118,14.78342023,14.51465362,16.70799804,14.5088197,17.09014688,15.75609625,18.75312946,17.27263477,16.68116674,16.8088033,17.13626532,17.39737388,18.19971119,15.47560054,15.6424449,16.03041674,17.52946203,,15.47684796,15.65763189,15.70935132,12.70066532,16.51960244
A_C41,Group1,14.25777793,9.982468345,17.05489936,12.74018431,15.37865622,15.83315143,16.11626434,12.55256373,16.82940038,13.18127962,17.41370304,15.6930464,15.6847893,16.55644447,14.31677276,15.73225746,17.19142953,13.90391004,14.33103317,12.9025403,14.91245023,16.52236463,16.12064231,14.69907629,13.41562866,11.59713153,17.60008806,11.13801637,12.12457665,16.57546754,17.21139216,9.747288744,13.60980462,16.58565614,14.16494382,13.70408201,14.73018947,12.93745913,14.67225189,16.24523387,15.70667156,16.18333947,14.25749034,16.25333646,21.56158084,13.17296631,12.78960556,14.58842073,14.57518253,14.71059364,14.23761122,18.77079359,15.46201174,16.42062996,14.27238642,17.29086721,14.65255276,17.379792,15.66964253,15.05690525,18.11255145,19.3614372,20.14606857,14.01783928,14.91439393,17.49790873,11.90135894,14.3334173
A_C08,Group1,13.81586119,11.93489074,15.84948534,12.0633214,15.51322063,15.74971109,16.50372784,13.2223737,17.49631558,13.84501148,18.01209028,13.61865727,17.26790112,16.84277493,14.65613113,15.46754235,15.77851147,14.30664475,15.26844922,15.16276299,14.65073701,15.88670585,16.94807098,17.72471906,14.21533621,12.62223825,20.61829277,11.30610234,10.63552938,,18.2409525,9.820418299,11.59400441,16.45052188,15.72539076,15.35505671,14.03615207,12.69978577,14.70869602,15.89905073,15.09809947,17.35947036,15.00134146,16.20182249,19.80537117,13.94339501,13.07863255,14.41407455,14.40387566,15.32763555,14.65614215,18.09607653,15.3933159,15.91860117,14.34133701,18.06176249,17.26708336,19.92018553,14.99098777,16.5208747,16.25205731,18.02298297,19.98047519,14.91721145,14.75973022,19.76701583,12.95073376,14.94944266
A_C40,Group1,13.46968483,11.9152791,13.91685697,11.49127185,14.31362589,15.16230751,16.12182466,12.11809792,17.91464197,13.64132292,17.74663159,15.15845762,16.45494557,15.18347,13.48236582,13.96666365,15.83560543,13.45593097,13.47529805,11.34556349,14.58102146,18.19608476,16.1750938,14.48567533,13.66126242,11.21818184,16.4741911,11.12307187,10.16677143,18.19203446,16.51937187,9.685974642,13.15445859,17.79291103,13.31138164,13.49148163,14.06700479,12.19523771,13.84205562,14.7389117,14.186785,15.85149694,13.95970328,15.44028112,20.48158506,13.22470422,11.9775102,12.92564948,13.589309,16.93302276,14.63048679,17.95918983,14.48816561,15.14273763,14.66859947,15.99143135,15.04526063,17.47276723,14.38804991,14.90144737,17.05846716,16.89083097,16.82963,14.75182149,14.51857323,19.77839012,10.93964785,15.66703603
A_C09,Group1,14.44181243,10.37605191,13.95973499,12.51981939,16.17685582,16.26744112,17.16982985,12.81893964,16.77367179,13.61601409,17.41040176,15.25301295,16.54952802,15.93019372,14.42905691,14.45208406,16.27312618,13.44995189,15.63873953,12.53702708,14.12786784,16.49388514,16.16200903,13.69609409,12.9790819,11.69643109,,10.38132877,12.03847007,15.5092716,19.15524965,9.949966437,14.36005847,16.63377098,13.92343349,13.76174504,14.63869713,12.45278411,15.85656603,15.8341591,14.84658098,15.68348326,13.21113786,15.77982918,20.50846047,14.58745711,13.07789454,13.8685736,13.45639988,17.51389922,14.80540298,16.98158199,15.43575571,16.04248387,14.35859846,16.65741234,16.14108026,16.20614002,15.45291441,16.02340431,17.49666552,19.05880773,15.70744904,15.15797404,14.2609947,20.54053625,11.8670235,15.13387821
A_C60,Group1,14.28361264,10.80474976,15.01251777,12.3676425,15.86959866,17.17745736,15.96495139,14.63051125,18.0192836,14.10581774,17.80902954,14.57568043,17.78972424,17.64803374,14.82445059,15.89919378,17.36147919,14.51161833,17.10610923,13.69571849,14.22179152,16.64876478,17.27146298,16.42507017,15.22287412,13.51971699,17.07679401,11.05488238,12.11245615,18.37764503,19.06229838,10.34524987,13.08380964,16.12949055,14.84010729,16.17554508,13.9796924,12.14344605,14.94423888,16.02921861,15.73383794,16.35287377,14.68773511,15.80036609,19.73869287,14.49031444,14.06914275,15.98592492,14.29021122,16.23450948,15.64054422,17.54873326,15.701005,15.84477751,15.01479897,17.89626104,16.58228325,17.86236866,15.95283227,17.14031379,15.92807542,18.00613487,,14.79241076,15.45394863,16.82170277,13.0314465,17.25153153
A_C86,Group1,14.07610178,11.38095725,17.1875578,12.49002084,14.59722376,15.44034343,17.42174935,12.15190613,16.46346433,13.94167852,16.33087858,14.37228458,17.8228921,14.28367651,14.4801603,14.43577323,15.86310437,14.1948042,13.72224355,11.88941642,16.35387629,16.78160393,15.26662081,14.48067858,13.4556225,11.52943708,18.22161917,10.68920914,11.53179787,15.77313899,16.99636549,9.721771834,12.94826649,16.85029434,14.2009733,14.40730424,14.32459018,12.74049492,15.6074301,15.8826248,16.03345382,15.52328088,13.77233232,15.77357719,18.14867544,12.60930156,12.82376167,14.20140022,14.48532407,14.01158831,14.34304594,19.42049347,15.12097765,16.24089148,15.50547469,17.40342287,15.2800419,17.13688373,16.02670258,15.83386572,16.36731534,18.15174151,16.53763489,14.17635738,14.82749898,19.21530129,11.58327737,13.61363
A_C59,Group1,13.95990032,11.2046095,15.64423563,12.38562968,16.27910361,15.75470987,15.71377074,12.95830705,18.28469896,14.79689418,18.33315509,15.10749759,,14.95664111,14.47519622,15.25193382,16.98925918,14.2324739,15.37444657,14.08193423,15.00054165,17.86794966,16.66777685,17.69738594,15.68020403,12.77375569,19.2603595,11.83081073,11.52758523,16.91011762,18.13271197,10.94031879,13.78457535,18.94470753,14.57646293,15.24716498,14.77213508,13.37647207,14.59216558,16.14440511,16.86625169,18.09713919,14.51830399,15.8310363,20.8405607,13.45865627,13.58248716,14.73902906,14.74489313,17.52125433,15.45298147,18.22325169,15.67830018,16.9185133,16.86192194,17.31288448,18.34060381,16.97155129,15.35653848,16.83678012,15.98997669,18.10104275,18.07330304,15.53130704,16.31855654,18.79535208,13.0822837,15.58320048
A_C87,Group1,14.97213842,10.53942187,13.3390344,12.58971205,16.30984361,20.86964681,17.30462534,14.62900386,17.09481815,13.474025,16.86472472,14.78125514,16.3841121,17.1699745,14.57139022,18.865219,15.66193185,14.04932199,17.96686788,12.06370324,15.02971725,16.70466291,16.45489711,16.34393493,14.59103401,13.08716816,17.62471004,11.555501,11.89757962,17.14793743,17.05841838,10.62959783,13.44172468,16.03964397,14.77926669,16.94726575,15.1604758,13.71003716,15.51163456,16.56599916,16.04548265,17.52588188,15.45786836,16.26760355,22.85255454,16.04569839,14.3369777,16.08364577,15.14037421,15.99204207,15.81286381,18.28786,15.18252785,17.54941001,15.8499929,17.39227839,17.36667399,18.01061023,15.7732164,15.20387484,15.4335825,17.32696584,,15.73320883,15.99559941,,12.8176,16.71901269
A_C58,Group1,14.15731988,11.24766844,13.0931812,11.99290411,14.31456272,14.94178224,16.17136382,12.47229012,18.05063056,12.86957424,17.10628388,13.28726129,17.24636064,15.23688547,13.68969659,16.88745394,16.2752054,13.18928759,13.54201091,13.05006415,12.48448613,14.15981175,16.68811378,15.65823758,13.30469657,11.85873112,19.56113756,10.3298111,10.77357149,15.80143934,17.59218933,9.271356889,12.77775061,17.07098096,14.84309461,14.49159732,14.10629864,11.23130852,14.0437833,15.84720015,15.69216009,15.96704758,14.08188659,16.06624009,18.44275977,13.28736183,12.3027497,14.58732279,13.47558844,12.73083036,14.71347046,16.78656637,14.20694623,17.56448434,13.65503244,17.41398037,14.83868661,17.23045161,13.35113501,14.53554919,14.75996727,17.57498699,18.53200756,14.6617762,13.9630871,19.29335003,11.91513111,14.32733677
A_C39,Group1,15.49319477,9.652368352,14.61571502,13.60863512,16.21439065,16.24898882,16.3177077,11.2106845,15.49597236,12.98007875,15.7762181,18.78934239,18.4552782,13.54631536,13.69124484,16.79806143,18.53969482,14.12030458,11.09797736,13.50935937,15.28729217,14.82693395,14.95430548,14.18128461,11.57579255,11.22721803,18.06759693,12.87708992,12.90906441,18.88786214,15.61166819,9.575486809,22.32164407,19.3764058,15.66364641,15.33334768,15.50238541,13.70295769,16.39096457,17.90924573,15.78423178,15.77907855,13.55024139,15.887438,21.2265184,12.90981151,12.37049247,12.64734307,13.83106301,18.3783996,15.13944128,17.75032191,15.12298385,15.4588585,14.90449888,17.39051055,15.72917488,17.71773756,11.23825245,16.02310705,20.10511768,17.06177876,18.55446556,13.04300648,14.64665316,20.34689335,11.55214541,15.31468597
A_C10,Group1,14.08794032,11.20005687,12.31684602,12.91871562,15.59562452,16.80679352,16.56311649,14.51985244,17.19030405,13.45184789,15.9742189,15.0090857,17.17469057,16.17371572,15.09998628,14.55338777,19.02056596,14.37456899,15.48244514,11.19810519,13.93327858,17.79467308,16.27007686,16.01720422,13.51758006,12.84508494,18.81846722,10.57718771,12.36981438,15.24939177,17.90013924,11.06977193,14.63793959,16.37689164,15.312304,14.5824798,14.41388917,12.94658648,15.47658331,16.98372504,16.20633403,16.12167077,14.66298851,16.46002106,21.97486098,15.32829606,13.74913125,15.15250507,15.11004102,15.50778906,15.98761135,18.72969255,15.23960494,16.60415482,16.5926246,17.23636877,16.65130661,18.07358567,15.71041903,16.39874571,17.07759474,17.41427499,21.07539886,15.36812368,14.68524251,18.96994915,12.87281319,
A_C38,Group1,14.01195078,11.075609,14.1392455,11.91770526,15.69095206,16.19910424,17.08508137,12.57302111,17.16585247,12.44385028,20.5277063,16.4578638,15.75741467,15.82055106,14.16793864,15.10486471,15.67385783,14.24366891,14.14063757,14.42114875,13.98345085,16.64417586,16.15642877,16.23462459,12.66069559,11.94574722,19.75187492,10.77716161,11.97438718,17.30566623,17.12795389,9.58058538,14.41007699,19.39358875,14.71988623,13.94486046,15.09950343,13.47376461,15.24980762,16.29215105,14.9489481,17.227172,14.55721193,15.80764996,19.15431192,13.74217704,12.38521807,14.54831838,14.63724641,16.8238177,14.76030175,18.62222026,16.10227212,16.30993492,15.10797655,17.47999391,15.38114905,19.98154264,14.85505621,15.64482399,16.87031358,17.37875303,21.36175594,14.52560026,14.07523409,18.34030809,11.68700058,16.02814277
A_C11,Group1,13.24306918,9.591132917,13.55408527,10.72045397,14.31908778,15.70250966,16.44380241,11.98329945,17.11725749,12.04914954,17.19243375,13.7040244,14.49959902,15.66198802,12.88280045,13.6912166,15.97494838,12.58813317,13.23329668,,12.4713595,15.95688905,15.62172381,15.34175654,12.15441976,10.97597363,18.67637383,9.758556913,9.674808345,15.37518545,16.49212806,8.802224828,12.19624777,17.35547481,13.22898813,13.14591862,13.28703236,11.83670779,13.43920076,14.54156165,14.08231223,14.94846784,12.93282076,15.25780312,19.40417095,13.26125117,11.63401536,13.15398268,12.96633169,17.26096528,14.43852207,16.11849273,14.62838329,15.80290908,13.76383302,16.60419921,14.67340351,16.81133605,14.0794946,13.42577885,14.43744505,20.02622141,17.17220961,13.24391926,13.19771799,20.70355156,11.20316231,14.78602451
A_C37,Group1,15.27155469,10.36653167,11.93526845,12.33164569,15.28316339,15.08094062,15.95760177,12.33555705,16.17556499,12.83453302,20.74219676,,16.60425258,14.66590989,14.02169965,16.59558947,16.17281336,14.04224095,12.05268613,17.77962441,14.38241467,15.22196333,15.75183607,13.81810535,12.03199038,13.36128268,,11.64329166,13.12334132,18.5279395,15.49077293,11.92784011,14.49347683,19.53007571,16.21153838,12.64106799,14.09813075,12.49637819,17.71562446,16.80018568,15.41937706,16.6158023,14.04105494,15.94703628,21.85968972,14.09854892,14.5331659,13.71301386,13.90638113,15.06866566,16.3964387,17.44801931,15.90836114,15.65023465,13.73796971,16.33837336,16.31842489,19.40470518,11.87018708,17.55176083,16.61687006,16.72489729,20.25306586,13.45348794,15.94664519,18.8295546,13.74104554,18.44597778
A_C12,Group1,15.10732219,12.40098719,17.30084034,12.66962772,15.72010723,,17.56023612,13.28988105,17.29480014,14.08033648,18.88219113,15.59823246,18.6017275,15.31365548,16.31639864,15.41710319,16.87951156,13.90427902,15.60465606,12.28704368,17.72549226,18.54925013,18.12006917,15.40574342,14.90619415,13.04270929,18.33184762,10.56471518,11.32547109,16.1156297,17.75968616,10.46986386,13.5645344,17.07751768,14.88982297,14.87308331,15.51029008,14.06872422,15.4686671,16.32228878,15.79590843,16.92902735,14.04301499,15.65556996,22.00415113,14.49208024,13.28408883,14.78925738,15.41459858,15.92282321,15.15160559,17.94147719,16.26303521,17.11240743,15.08430096,17.13162831,16.29786568,18.85507338,16.29225701,15.12657837,16.55845926,17.07867246,16.84723768,16.0179612,15.43201983,18.63542001,12.45025983,16.99589606
A_C82,Group1,14.94518062,10.16180934,17.73331065,13.18440344,15.84150098,17.03179357,16.19481569,12.63376849,15.56825791,13.97334514,17.42740506,15.57231434,17.50331527,15.326642,15.06135407,15.79508549,17.23382832,15.29588342,13.71859626,11.34124347,15.51588826,14.583367,16.72156169,15.89111065,14.63854588,12.54544034,19.31890112,10.861074,11.78474341,16.88121094,16.7619638,11.22705037,13.28400481,17.63488603,15.83537559,14.86755442,14.55028556,13.79220089,14.79975897,16.64073845,14.82006418,15.95804817,14.97791885,15.50204101,18.65671176,13.297821,14.07563545,13.28827127,16.13248264,16.58576659,15.41194376,18.26912844,16.07011543,16.48911494,,16.9514625,16.47264098,17.45113648,15.25830875,17.54474687,15.21409086,18.11305354,20.98448488,15.09900362,16.16360707,17.90214006,13.35560355,15.40241352
A_C63,Group1,14.65028849,12.29944089,22.30600262,13.08682879,15.27761944,16.27025906,17.67458013,12.88418809,18.3192031,14.74507893,,14.88695029,15.83845465,15.8925095,14.12027559,14.1817211,18.32291401,14.2616119,14.09757244,11.60072903,15.36962877,16.33151195,16.56159467,16.49076206,13.22189778,12.96119043,17.8156254,10.9687504,11.07780025,16.2420986,17.73880068,9.817538923,14.70481569,17.818141,13.85249381,14.54357083,14.75372069,13.24994527,13.82025073,15.78449018,14.64096258,15.52682782,14.17902978,16.19607852,20.09827607,15.22156774,13.17069593,14.07444682,13.77268343,17.13897841,14.54660526,18.38434039,15.08615661,16.49069549,15.02088317,16.85903041,15.46790335,17.0785814,14.03227425,14.14345954,13.65472272,21.39317545,16.88655086,14.2808012,15.76269792,16.85736196,12.28816512,15.08234061
A_C83,Group1,15.28262388,10.76133286,12.73210988,13.76490692,15.72098728,16.96902915,17.90200305,13.26519594,16.6240542,14.64446412,,16.03043682,17.9193317,15.65906695,14.71448409,17.68580951,22.95977622,15.46977316,14.83155338,11.61910811,16.5779833,16.37442616,17.16508747,17.85787831,17.30176615,13.81468085,,12.4986818,11.9579334,21.95195857,16.84090115,10.83492404,12.89627034,16.19082931,15.22097147,16.49780716,15.40499335,14.52870865,15.65656025,16.51958127,16.40000887,16.13772446,14.66182446,16.0181204,18.57097228,14.64150757,14.90152018,14.39398476,14.84043246,,16.57451575,18.64211054,17.88139254,16.53852562,18.34329824,17.85488997,17.99073895,17.33950039,15.35917051,15.68433214,14.38753069,19.27863387,19.92556873,15.26867553,16.81165373,15.56051667,13.8143376,15.60373495
A_C62,Group1,14.35588294,10.55348808,14.88585969,12.24200722,15.19800526,16.1132897,17.73746772,12.68570613,16.76527576,13.98504969,17.83383199,14.19518884,15.80224957,15.71195104,14.5248238,14.16842664,17.37285072,14.83234378,13.60582348,11.09854628,14.55553314,15.67028931,16.57757162,15.77959413,14.28914587,12.80309079,21.21285205,10.75587665,11.32184768,17.74859499,18.07479501,9.834999779,12.90283036,15.8591904,13.99887161,15.46590681,14.18595032,13.80179871,14.64458516,15.64767046,16.6732248,15.97905485,14.28277385,16.3314354,19.30563021,13.23503371,13.626033,14.15612849,13.85064346,16.79397399,14.69338139,17.87453255,15.70484191,16.03266993,14.92805117,17.73545663,15.95092347,17.13257737,15.04578518,14.53636505,15.01973344,,17.6645914,14.55199339,15.59498654,17.51738351,11.64572502,15.38147212
A_C61,Group1,14.31736649,12.27319172,13.20194251,13.16219536,16.8690154,16.2511978,16.71512995,15.26080771,18.93444103,16.2979723,17.32239941,15.29793858,17.53574665,17.0087044,14.33716445,17.2130966,17.94278513,14.91801036,18.16181884,10.88915781,16.50586098,17.90031195,17.45515489,17.19315219,13.40050443,13.45259065,18.65727498,11.98227464,12.29890691,20.92357301,15.82444806,10.47398773,13.18948241,16.050356,15.28630049,15.37029388,14.82852702,12.78881571,15.68505887,15.71132308,14.96452852,16.91108015,13.64278281,16.02057283,19.15620757,15.8192687,14.7757925,16.90092073,14.50955319,15.77637228,16.0591104,18.87619652,16.47741314,16.06907678,16.29716073,16.55917032,15.31855733,18.38702585,16.15050491,16.08118526,16.43228561,17.64794783,22.19471987,15.62766609,15.53504753,20.07232575,13.06233339,17.11331864
A_C36,Group1,14.65275368,10.26997143,16.75925946,12.46092874,15.07963715,15.42515115,15.86414969,13.48823829,16.85932657,13.66932869,14.93605736,13.98131667,16.19745481,14.97202443,14.76596686,15.31779967,17.38944549,14.29640448,15.93935681,10.79424992,15.26018643,19.27292928,16.17804441,15.11024607,14.73340159,13.14374265,22.43385724,10.64957799,11.91431706,16.14159822,15.93842272,10.28054317,14.39252734,16.62592973,14.92154488,14.41698297,14.53704583,11.1349424,14.59006913,15.68550609,15.47370959,16.40562482,14.2569803,16.05357372,19.19741595,14.39763131,13.44017408,15.38048399,14.39815068,17.35014661,13.95623011,18.29945271,15.16026331,17.62109108,15.5990523,17.58393512,16.78593006,16.53358879,15.54937673,14.30847238,16.14119887,18.72555541,15.41595271,14.23047864,15.46196922,18.17480254,12.74229868,17.03702629
A_C13,Group1,14.75737014,10.56692477,17.37257686,11.95260229,15.68628079,16.83961133,17.38256111,14.25309793,17.0502314,13.87021682,16.51397736,13.96141814,17.15059738,15.04912155,14.91804215,16.48203783,15.79034559,14.36827191,15.55897115,11.08451325,14.09383179,18.162189,17.21415836,15.91433638,14.41921289,12.44458166,,10.20762726,11.74671181,16.39635649,18.48369624,10.31699118,12.71164143,18.42878024,14.53107511,14.39030109,14.01601408,12.48210939,15.57894302,16.7264571,14.87802725,16.49573882,15.02245354,16.63255966,20.65750255,13.40608117,13.26061076,14.95296327,15.28500941,16.60215216,14.65236553,17.46579493,14.97178918,16.04220154,16.12139023,16.65976954,16.18203643,16.9681088,15.53843746,14.97764614,15.76871415,18.01474613,19.53207541,15.50759074,14.65372811,18.78273347,12.33082276,15.86585254
A_C35,Group1,13.57666637,12.81884649,18.2524051,12.18690516,15.63541957,17.97842845,16.02806708,12.5826175,17.25491472,13.75728853,18.44502105,12.87306232,17.57739505,17.9405136,14.55470984,16.53783851,16.56947026,14.20064672,15.53348678,13.50693636,12.71391579,15.86491762,16.4992905,16.60688736,13.77173931,12.75444872,16.96984492,10.99159938,11.08413724,17.36673764,17.107471,10.01739944,12.72803597,17.66618424,14.2781279,13.83671237,14.83012888,13.35140936,15.51423861,15.70271891,14.83377968,17.1633824,14.69706341,16.27822926,22.04675395,13.80797493,13.33168224,13.83371743,13.91362915,16.41812185,14.94901183,17.13191156,15.48626337,18.54904263,15.34096225,17.16292417,16.03050265,17.08237393,15.71653704,15.38687502,15.07332241,21.14149051,19.69165817,16.07729605,14.71888029,19.05032222,12.83235615,14.04726236
